Country Name,Country Code,Series Name,Series Code,1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Mexico,MEX,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1551.60119495496,1665.39541219731,1709.35096046798,1819.34952282561,1850.83070367182,1857.99072012398,2013.74916587621,1937.62494310377,2007.04835991881,2033.684424427,2063.93226158251,2067.79465417394,2020.71279466653,2046.82382987634,2246.91125042215,2283.07135491459,2172.17588786206,2186.37582152033,..,..,..,..,..,..,..
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.67534480020593,3.85301746117363,3.68693310341298,3.87418682996762,3.81138602250463,3.82492236373741,3.95091873569123,3.98380650602556,4.09882546531334,4.19415708707286,4.2207520482119,4.18974452981195,4.03757140574545,4.11321531402487,4.190959071793,4.20237736811372,4.05607645806057,3.89235432374291,3.92534672653788,3.89493936567116,3.83900061145164,3.6493501909776,3.59170861408077,..,..
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,206626300,218873100,220140500,233271800,240970900,242517200,245432900,240236000,250281900,253541900,256787200,263145100,280284600,296944100,311301600,327248700,317214400,319271200,316489900,332265200,366666800,401932300,412000000,408000000,404028900
"Micronesia, Fed. Sts.",FSM,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.07978728190546,1.16690303933361,1.16551161477151,1.16373792621902,1.33990781434237,1.25008929741451,1.43106297950647,1.43577591507135,1.44222098813522,1.26925413727932,1.27816529047261,1.10391519463673,1.2051766532394,1.02241885158153,1.11227485533745,1.20112346839778,1.28902761830093,1.28412093296931,1.37033861943381,1.54650899966467,1.6299919148108,1.53251180293827,1.61610363850059,..,..
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1930081168.83117,1698717504.65549,1170782957.37443,1288429391.79951,1480673594.05602,1661818168.4226,1980907434.76826,2598249555.89984,2988348836.471,3408244549.19999,4401189466.14058,6054849884.52656,5439422031.39627,6974982392.67155,8414351671.95869,8709138764.75916,9496717702.44839,9510198961.57287,7745241912.94722,8071469355.2527,9669741744.22001,11457443185.0542,11971345002.7757,11859730543.5525,13679221333.2052
Moldova,MDA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,15000000,19000000,..,..,..,..,..,..
Moldova,MDA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2318.4749556687,2313.96072603584,2168.48163973382,2038.52197924688,2245.61235172465,2330.16244845666,2615.73616405082,2440.24305055588,2548.29983540932,2695.62268502208,2484.43185625434,2524.02283437203,2166.33108952109,2144.03948638079,1829.62276003173,1884.75151766024,1683.47695692831,1725.09417159613,..,..,..,..,..,..,..
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.26248385359961,2.94696117199794,2.50800000818939,2.29427750431844,2.40564607189181,2.46618012675707,2.67635896033495,2.68644282514619,2.83144436720017,2.76990330645005,2.83199498149731,2.84087627914566,2.66646838000721,2.8997112833475,2.91537143634751,2.84583157129149,2.51087749517185,2.69786534053008,2.82794875621873,2.90383882600825,2.92538929983268,3.15454731760161,3.32554607145542,..,..
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2840175545.06631,2934498443.40672,2906093756.65885,2647885848.5351,2718868306.01093,2968987019.23077,3601321064.55266,4137913500,4203084193.50827,4582988332.70606,5867916780.72817,6476490405.74191,5451653237.01028,5367625613.15127,6088808463.25167,5743029680.07195,6555983530.34932,7069616048.89066,6261622101.40908,6472990923.1791,6431314957.07185,7194024563.06094,7383745662.15157,6739691604.79726,8596096984.03312
Monaco,MCO,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1180934202.83801,1124440248.9783,1057408588.68269,1136896123.61298,1267997934.3125,1396555719.97409,1595297355.78349,1992066808.09598,2523471532.01083,3414055566.1138,4234999823.30839,5623216448.86852,4583850367.88972,7189481824.07288,10409797649.3063,12292770631.1967,12582122604.1921,12226514722.0861,11619892396.0767,11181350461.4723,11480847745.3187,13178094459.4548,14206359006.8095,13312981594.573,15286441818.1437
Mongolia,MNG,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000000,170000000,170000000,..,..,..,..,..,..
Mongolia,MNG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1037.46329936841,1046.5052462468,1019.97621565353,1030.60858538568,1048.28882621984,1074.31321120637,1117.84280578942,1176.54058454287,1235.90654311509,1287.36476471404,1326.73585752154,1422.61228367048,1381.47599685455,1498.23128043456,1510.23820509064,1606.53270776683,1918.35026095257,2032.15972865035,..,..,..,..,..,..,..
Mongolia,MNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.57717009737712,3.5548747935678,3.54541591311137,3.67200208569718,3.62775878518208,3.84828628261161,3.69965054780127,3.76682132683387,4.32157030839705,4.81163721816626,4.99684740302632,4.92428121139168,5.11491125716296,5.29505810118582,5.7326366493107,6.1382009876446,6.46010923165348,6.24219969293112,5.83523233739534,5.99758052793031,6.32422809976198,6.81101786859081,7.13704541005504,..,..
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,984297589.359934,1159869245.92513,1284685050.52413,1707710053.14938,2073234417.68066,2257174480.78597,2721903148.91482,3680711743.77224,4545674527.61096,4159330369.5471,4143033275.88493,4544516982.18263,4087725812.66864,4466039314.65002,4594024179.62003,4054712082.54743,4377033429.26721,4856632399.45775,5506766650.92111,5542053845.29274,4769860740.74074,5861268038.7982
Montenegro,MNE,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Montenegro,MNE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,6314.90522758241,6451.77025324174,6564.6437994723,6287.18784898431,5010.5613187254,5419.51606966427,5741.20394336851,5415.71798949728,4574.96454482966,4612.34139045689,..,..,..,..,..,..,..
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.73986087413046,2.89634698236849,1.99669637508849,2.51260434746673,2.74947356636357,2.90245771090621,3.08688853995869,3.32598024604596,3.25594494848281,3.54457146743173,3.40978267445922,4.36002466448146,2.83036872426386,4.16513287049673,4.09625219020968,3.75442502301165,3.65417643543378,3.57022246121843,3.79324239478305,3.45490877493348,3.6473304287405,4.01782629169097,4.17987599373753,..,..
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,39147844526.0838,41806219378.6181,41632027599.8531,38857251336.3448,39459581217.3759,42236836820.6152,52064058833.9739,59626020162.3816,62343022650.8742,68640825480.9223,79041294874.4553,92507257783.5697,92897320375.8176,93216746661.5977,101370474295.109,98266306615.3632,106825649872.108,119131365761.393,110414366621.263,111572673973.999,118540548906.314,127341174715.803,128919944681.869,121348138320.276,142866329198.42
Morocco,MAR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,64000000,206000000,194000000,203000000,199000000,206000000,183000000,279000000,298000000,391000000,659000000,692000000,728000000,1481000000,1924000000,2525000000,..,..,..,..,..,..
Morocco,MAR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,457.055373488555,485.358554179152,457.820256715079,494.144250547595,528.480772117701,538.80617710499,584.027588838914,613.955424219091,634.958669359542,687.542077451896,715.693742503234,731.247221431256,743.066860070024,773.051112333287,822.764638103455,873.946159243796,879.139031853096,902.956538110474,..,..,..,..,..,..,..
Morocco,MAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.09135566740998,1.10212265657257,1.14277614466865,1.15148568093586,1.2537116622872,1.27876033150788,1.25584642869304,1.36482639347277,1.43204988735356,1.45947419620432,1.48402468898863,1.53722185446152,1.52139896801401,1.59433893600153,1.70011276320966,1.74141603297389,1.70366838207705,1.71364649900345,1.74190317346478,1.71816293331272,1.78787983707449,1.80808514913468,1.96890700867326,..,..
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,4648832184.06736,5263877520.08489,5976408043.77265,5656473652.41147,5398568543.63492,5677003239.29386,6303391143.83386,7631120533.36168,8542070109.70903,9176889070.42298,10450843291.2931,12556195188.5962,11914471497.1492,11104648673.0016,14381552432.9494,16350804543.0515,16974320551.0213,17716084107.5888,15950969018.9458,11936999283.1791,13219084261.3664,14845402473.5521,15390039241.674,14028811071.7628,15776758632.8573
Mozambique,MOZ,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Mozambique,MOZ,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,54.0500494984664,48.7496598603278,68.8664995221738,125.221564785557,277.376586079274,266.756587582548,377.291541862683,453.834339092446,457.322639415126,466.628491479207,468.315777913812,452.174035643197,452.830323229928,462.300773914985,462.533891971022,467.011665613277,456.562759994552,483.472602937535,..,..,..,..,..,..,..
Mozambique,MOZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0780790188723646,0.0732722160324927,0.0709428763921891,0.0804794775925155,0.0773844452654879,0.0839799190889393,0.0990266501649075,0.0969818273123984,0.0846069166769813,0.0896991526277902,0.104790707774455,0.102537947373257,0.110979085547347,0.11614944266936,0.140990763784555,0.150280077005356,0.166325223774368,0.186645239083881,0.205638318887608,0.262849170463869,0.252367557284266,0.236202712955279,0.247642484818277,..,..
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,5633070602.54016,4613071494.63459,5643818689.479,6849321645.95623,6220270632.33592,6110632857.66584,7754647428.07323,9390855297.73553,10588433068.8549,11863016315.2934,15591182544.7092,23013015832.1023,29455165594.6859,37796052938.7278,54118601974.7947,58318677644.9492,60572257122.2962,63264892768.3726,63045305229.1046,60291736893.9397,61449392056.1488,67144725830.5753,68697759361.231,78930257227.0908,65091751273.2879
Myanmar,MMR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Myanmar,MMR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,66.0192159355059,66.4702062856464,69.8242843576996,77.2096790896952,70.1730350996003,74.9565998274965,82.0257430410299,82.5967121945659,76.7740306644782,90.562618238284,91.628459415559,96.4713643809007,101.865038066473,127.351167787937,158.089679021319,159.723016672148,189.779193921759,220.39285535548,..,..,..,..,..,..,..
Myanmar,MMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.164877476931594,0.177688182399278,0.19337663489843,0.207297886975746,0.181463252735108,0.178570549042784,0.223551578520708,0.214413451986369,0.224622715399586,0.207327055802186,0.214467160348231,0.162119503894776,0.152807753215066,0.164604929839446,0.174517180431681,0.238160738747269,0.268518217824691,0.33364378616143,0.369824018657296,0.421256717639658,0.621553474033533,0.625450762738737,0.692304948191065,..,..
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,4154955685.76389,3873098656.00637,3868541599.14887,3922247989.85562,3557333364.30795,3349184760.02543,4926471294.30116,6609198832.76313,7248394160.35502,8001779551.06323,8839526451.57632,8607475308.11833,8938868165.39165,11431334447.4305,12523402328.7671,13042007432.4489,12043276401.4161,12435416063.4689,11335179560.987,10721994676.2429,12895153157.3463,13682062250.8152,12541928104.6242,10581585630.0773,12310595843.9353
Namibia,NAM,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Namibia,NAM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,993.360665516211,1083.55468149195,1147.17785811772,1037.85248092369,1070.88874069302,1105.09524629009,1147.52600597779,1429.81923331164,1502.39573276817,1594.21471711372,1602.29322313984,1642.83275579921,1593.38929619584,1601.03197729116,1629.19609443147,1681.68417555952,1714.66675134157,1674.98810745069,..,..,..,..,..,..,..
Namibia,NAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.16344857970686,1.16362597374468,1.11343733287896,1.06643740094913,1.32514401514327,1.12786439916915,1.18511556491458,1.22717992748343,1.28893223496765,1.27355957962958,1.30251568763837,1.44710561598807,1.46040535481637,1.49099383283098,1.56166461432326,1.62862691127894,1.71920288946434,1.76103356515834,1.83992309526997,1.77760413163435,1.80585264619858,1.75833860657839,1.72481153375467,..,..
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,47564520.3910861,66055407.6703145,96927201.4848422,98491843.6441982,104654365.188653,86529661.3694983,99723394.9628767,109359680.217211,124021393.690412,118724073.809183,114626625.553023,133218896.932607
Nauru,NRU,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.64971533339767,9.63669654042594,8.66801502455938,8.67302688638335,7.71977226671813,7.72872168987158,6.76720807212135,6.77310114156006,6.78426054448761,4.85719844035925,3.89597731624918,3.90510583871232,3.90892202735564,3.90586848021973,3.88991530739379,3.8299501250412,4.67551905227774,4.57038398035266,5.3643271040586,5.24613086114326,5.99212466170375,5.03186838803216,4.94559830686577,..,..
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,4918691916.53516,4856255044.39064,5033642384.10596,5494252207.90502,6007055042.17687,6050875806.66403,6330473096.54071,7273938314.71988,8130258041.46706,9043715355.8881,10325618017.379,12545438605.3959,12854985464.0764,16002656434.4746,21573862466.8268,21703106501.9674,22162208956.1412,22731602969.9687,24360795410.6422,24524098184.648,28971589213.2184,33111525871.9538,34186190995.9565,33433670511.9364,36288830373.4106
Nepal,NPL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,7000000,..,..,..,..,..,..
Nepal,NPL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,45.1624227824724,47.8413832859251,53.5141282476024,57.3301573729107,62.910543891304,65.9240591156434,68.8784930429218,72.7581351536198,75.4799960890405,82.39384552289,86.5474978994825,82.807743483782,96.4223069122029,101.982334082566,114.866653275337,119.389577154535,134.324000225699,143.506838113581,..,..,..,..,..,..,..
Nepal,NPL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0941959103748709,0.0978765513433388,0.129229164189257,0.13111016103748,0.1386436190216,0.110136600250205,0.117587929720673,0.108060441658783,0.121361487824113,0.0987971926044597,0.100697566739574,0.11122873037117,0.143560461187262,0.170829608854511,0.190710911597279,0.219533393480605,0.22241250186806,0.259630492812202,0.260409830641996,0.373638072959712,0.442813430213782,0.532856948931301,0.466487528837777,..,..
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,416812740004.518,438008220395.468,447049523049.808,417479337444.707,431586852369.686,473861980070.981,580070360701.96,658380081545.175,685348181515.953,733955269898.823,848558887541.179,951869997864.062,871518638049.218,847380859016.668,905270626332.687,838923319919.531,877172824534.512,892167986713.722,765572770634.375,784060430240.08,833869641687.06,914043438179.607,910194347568.626,909793466661.481,1012846760976.73
Netherlands,NLD,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1925000000,2216000000,2417000000,2830000000,3185000000,3864000000,3890000000,5212000000,7357000000,7945000000,7476000000,9429000000,10738000000,11092000000,12265000000,12410000000,12069000000,11596000000,13602000000,..,..,..,..,..,..
Netherlands,NLD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,6066.24323778959,6257.89088309705,6349.31958385256,6507.10592493944,6599.2653703249,6641.74076187963,6695.7151244396,6882.97022088311,6912.37208536246,7025.83447881547,7157.37857667485,7173.04629878655,6856.28189731542,7006.27382053053,7060.05376840719,6876.58975293409,6833.91143479292,6712.774758245,..,..,..,..,..,..,..
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.6536242885466,10.6148711715748,10.2105427189629,10.1786360037507,10.414939879772,10.3678697624951,10.4996505217809,10.5713260889481,10.2899112098076,10.0146204252771,10.0447476898459,10.0464605454302,9.70878635717226,10.2982812571494,9.51113044083199,9.39840992899316,9.34812889468034,8.88170306744788,9.29225024589008,9.30928186562696,9.09213141299035,8.78385000800575,8.43707462722941,..,..
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,3291130071.54057,3556305296.84759,3647802505.91916,3420033046.95784,3297734668.3899,3740057132.98621,4915355784.02368,5895011251.5675,6238632283.76502,6979153331.71296,8819922042.42417,9067623001.04885,8704436169.14341,9364347372.04626,10351442208.992,9659153061.35633,10151385305.7645,10635039738.6899,8738205836.7394,8724570249.74306,9173668102.13844,9846922416.14776,9438130987.37298,9435529927.2471,10071351960.0477
New Caledonia,NCL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,66075143415.4952,56227169851.0448,58762260625.8758,52623281956.7031,53872425916.6248,66627729311.4495,88250885550.2626,103905210084.034,114720129550.095,111538810712.665,137188946865.584,133131369930.414,121373602348.679,146517541181.254,168291357111.739,176206659722.524,190906575136.003,201313497220.917,178064471137.921,188838342527.975,206623758800.159,211953111035.513,213434571357.984,211734532308.013,249885687029.634
New Zealand,NZL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,2755000000,3135000000,3375000000,3629000000,3471000000,3358000000,3291000000,3617000000,4276000000,4543000000,5053000000,5829000000,6943000000,8124000000,8708000000,8910000000,9089000000,10140000000,10865000000,..,..,..,..,..,..
New Zealand,NZL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,9090.52442281755,9125.03276539974,9138.74475241845,9384.3481867434,9417.34312588584,9526.65569203495,9407.03218116806,9666.2996941896,9673.67377053146,9700.09080915739,9640.60798333254,9556.31719799052,9403.84883558778,9601.90314202312,9458.48540145985,9360.94916177038,9089.61977443101,9012.73109708845,..,..,..,..,..,..,..
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.32287837516198,7.12450851900393,7.46004015540664,7.63408248438189,8.14843448009277,7.98784371673479,8.29360387511892,8.03425080185637,8.28031629750025,8.18955227686367,7.87679351715605,8.02150292711989,7.24445685778225,7.13678241135001,6.90921553730093,7.28431764487003,7.17903680458531,7.07848982914967,7.00308039642836,6.61632136230831,6.84103380114172,6.60327319315015,6.83041418732592,..,..
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,4389965590.96538,4635267224.84195,4855717874.68247,5107329007.0922,5323146565.70315,5224213017.54386,5322454925.84746,5795568204.64532,6321335612.22233,6763361732.88486,7423313548.52698,8496946608.23151,8298679908.55232,8758639096.47693,9774307336.23792,10532006608.1447,10982979274.1922,11880434070.7811,12756706583.3113,13286083644.8761,13785909906.1925,13025239912.2751,12596636042.2321,12586970511.4131,14013022092.0645
Nicaragua,NIC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,447000000,335000000,200000000,293000000,302000000,341000000,453000000,489000000,623000000,634000000,624000000,660000000,770000000,850000000,856000000,1307000000,1723000000,2000000000,1997000000,..,..,..,..,..,..
Nicaragua,NIC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,344.978167722707,337.115784496775,324.958345528347,341.191539230586,340.473782363304,349.685853182141,365.20333597467,390.997550602714,411.20667434448,423.522612255645,457.070259884479,470.133676902477,475.337306665692,503.779714037557,524.858591921688,564.785601184093,581.104716671414,562.277690122661,..,..,..,..,..,..,..
Nicaragua,NIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.616834852884888,0.707601408126802,0.701007034229342,0.735865047425234,0.756822378217073,0.772008996144811,0.856649789684873,0.84103465634608,0.795647360410255,0.822812966073318,0.838170165539531,0.791174848938349,0.760747616769235,0.770185296818783,0.802685307295789,0.777699501430032,0.730466243419741,0.766669130243201,0.836694131126722,0.842041357758937,0.845609591785596,0.77751353817103,0.786323459138814,..,..
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2290318800.33457,2643363406.97664,2537790022.73535,2241753120.21267,2448714680.56221,2782192986.95772,3394084884.67098,3760443965.72976,4383315656.99096,4756361479.98873,5731485267.33492,7297600896.86099,7352131669.2941,7851191899.3408,8772951261.81807,9426913349.22319,10224897934.722,10862944203.5591,9683867893.68343,10398862244.9737,11185102399.5762,12808660528.0617,12916455161.1081,13744174689.9681,14915001426.9724
Niger,NER,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..,..,0,0,0,0,0,2000000,2000000,2000000,3000000,3000000,3000000,0,0,4000000,4000000,4000000,..,..,..,..,..,..
Niger,NER,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,31.9203900310299,30.0878615426429,29.7836064447229,29.2230165749539,32.9171680612199,36.0874792253404,34.3191252618835,38.5289900108559,38.6925414950009,42.0877651490234,43.7301768795551,46.9244196299833,48.9016429225426,47.8738258247285,50.8465459502559,..,..,..,..,..,..,..
Niger,NER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.05908024822471,0.0617231633213326,0.0578731063585716,0.0576459873875742,0.0556874785457755,0.0561954829009643,0.0589111202076196,0.0591012806242944,0.0548529677342034,0.0522096226093562,0.0550414138211168,0.0556447930421438,0.0673404269143053,0.0822944265570223,0.0815825278816338,0.10526663374039,0.105611912927655,0.110984851413355,0.104828442784625,0.100852012908094,0.0878648826976838,0.0863708658445985,0.0917102782590997,..,..
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,54457835193.4927,54604050168.1818,59372613485.6576,69448756932.5833,72797282065.0415,95054094655.3277,104738980156.958,135764715375.206,175670536601.006,238454952231.572,278260808841.03,339476215683.592,295008767295.038,366990528103.078,414466540786.738,463971000388.612,520117163617.721,574183825592.358,493026782401.561,404649048648.026,375745732274.676,421739210176.152,448120015209.524,432198936002.177,440833583992.485
Nigeria,NGA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Nigeria,NGA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,81.7638055799772,76.7243085636249,75.4915188378116,74.146136703824,75.1153296959736,103.863911929329,100.991737510185,122.33391047445,127.830505419425,110.365315916404,137.079019797075,125.480283150088,118.885723583904,134.34990183119,147.784640073268,154.172314046176,140.311016916457,142.129222071326,..,..,..,..,..,..,..
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.866938888699995,0.760130254617841,0.727011063442493,0.791358811103938,0.808147727153283,0.71182160743622,0.758715076504659,0.72193827805196,0.702679862522901,0.61504982882856,0.547021372611054,0.570472310680963,0.491392601760274,0.559542722480314,0.574143900828547,0.560573122938351,0.618854212506152,0.640152925306798,0.58566560172142,0.587437349214394,0.560735375141553,0.553915600821771,0.567031242867457,..,..
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,3912986090.97363,3765747304.98681,3863621185.97303,3772857145.0248,3709637829.94866,4018365247.44444,4946292774.79046,5682788267.12865,6258600713.82627,6861222331.96317,8336478142.08872,9909548410.82744,9401731495.71661,9407168702.4313,10494632699.3859,9745251126.0109,10817712138.9451,11362272837.8818,10064515432.0265,10672471860.7184,11307058382.3435,12683070061.4695,12606338448.547,12363580534.6811,13825049831.7959
North Macedonia,MKD,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,3000000,9000000,85000000,164000000,..,..,..,..,..,..
North Macedonia,MKD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2999.19524014845,3078.42052120947,2866.43181293137,2907.6911688504,2811.95666382621,2794.83228283742,3149.83473728928,3181.23494497536,3413.10500747476,3488.82575868972,3660.28091187972,3712.93537831392,3452.04081980971,3601.45284388741,3909.08309242623,3704.43328720784,3571.1655633246,3513.95497204072,..,..,..,..,..,..,..
North Macedonia,MKD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.50204795607524,4.9015627716345,4.50637585256764,4.32304389666148,4.38354656437081,4.14324227550585,4.50963198311935,4.34922941524901,4.5314956352987,4.5191028978275,4.74662087527942,4.63139811668013,4.32541343080342,4.20437154541925,4.62463934750018,4.39097864515986,3.94373747273431,3.72435686365862,3.57931928562974,3.52233313103313,3.75511807742438,3.51601021990228,3.99673721344351,..,..
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,1284000000,1239000000,1210000000,1061000000,990000000,938000000,939000000,795000000,799000000,729000000,746000000,772000000,832000000,910000000,1230000000,1560000000,1302000000,1182000000,..,..
Northern Mariana Islands,MNP,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
